race_data_id,final_place,PP,Horse,Jockey,Trainer,Odds,Win,Place,Show,year,race,highTemp,lowTemp,precipitation,weather,trackCondition,attendance
507,11,12,Gayego,Mike Smith,Paulo Lobo,9,0,0,0,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
508,12,10,Riley Tucker,Edgar Prado,William I. Mott,31,0,0,0,2008,Preakness,75,48.9,0.17,Clear,Fast,121876
509,1,13,Rachel Alexandra,Calvin Borel,Steve Asmussen,2.8,5.6,4.6,3.6,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
510,2,2,Mine That Bird,Mike Smith,"Bennie ""Chip"" Woolley Jr.",5.5,0,6.6,4.8,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
511,3,3,Musket Man,Eibar Coa,Derek Ryan,11,0,0,5,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
512,4,10,Flying Private,Alan Garcia,D. Wayne Lucas,51,0,0,0,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
513,5,1,Big Drama,John Velazquez,David Fawkes,11,0,0,0,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
514,6,7,Papa Clem,Rafael Bejarano,Gary Stute,9,0,0,0,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
515,7,6,Terrain,Jeremy Rose,Albert Stall Jr.,31,0,0,0,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
516,8,4,Luv Gov,Jamie Theriot,D. Wayne Lukas,51,0,0,0,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
517,9,8,General Quarters,Julian Leparoux,Tom McCarthy,21,0,0,0,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
518,10,5,Friesan Fire,Gabriel Saez,Larry Jones,11,0,0,0,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
519,11,9,Pioneerof the Nile,Garrett Gomez,Bob Baffert,6,0,0,0,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
520,12,12,Tone It Down,Kent Desormeaux,William Komlo,51,0,0,0,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
521,13,11,Take the Points,Edgar Prado,Todd Pletcher,31,0,0,0,2009,Preakness,75.7,66.7,0,Showery,Fast,77850
522,1,7,Lookin At Lucky,Martin Garcia,Bob Baffert,3,6.8,4.6,3.8,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
523,2,11,First Dude,Ramon Dominguez,Dale Romans,24,0,16.6,9.2,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
524,3,6,Jackson Bend,Mike Smith,Nick Zito,12,0,0,6.6,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
525,4,5,Yawanna Twist,Edgar Prado,Richard Dutrow Jr.,17,0,0,0,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
526,5,12,Dublin,Garrett Gomez,D. Wayne Lukas,10,0,0,0,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
527,6,10,Paddy O'Prado,Kent Desormeaux,Dale Romans,8,0,0,0,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
528,7,9,Caracortado,Paul Atkinson,Michael Machowsky,19,0,0,0,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
529,8,8,Super Saver,Calvin Borel,Todd Pletcher,3,0,0,0,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
530,9,2,Schoolyard Dreams,Eibar Coa,Derek Ryan,16,0,0,0,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
531,10,1,Aikenite,Javier Castellano,Todd Pletcher,31,0,0,0,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
532,11,3,Pleasant Prince,Julien Leparoux,Wesley Ward,24,0,0,0,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
533,12,4,Northern Giant,Terry Thompson,D. Wayne Lukas,31,0,0,0,2010,Preakness,76.1,66.7,0,Clear,Fast,96760
534,1,5,Shackleford,Jesus Castanon,Dale Romans,13,27.2,10.2,6.8,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
535,2,11,Animal Kingdom,John R.Â Velazquez,H. Graham Motion,3,0,4.2,3.6,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
536,3,1,Astrology,Mike Smith,Steve Asmussen,16,0,0,8,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
537,4,10,Dialed In,Julien Leparoux,Nick Zito,5.5,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
538,5,8,Dance City,Ramon Dominguez,Todd Pletcher,13,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
539,6,9,Mucho Macho Man,Rajiv Maragh,Kathy Ritvo,7,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
540,7,3,King Congie,Robby Albarado,Thomas Albertrani,21,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
541,8,14,Mr. Commons,Victor Espinoza,John Shirreffs,21,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
542,9,12,Isn't He Perfect,Edgar Prado,Doodnauth Shivmangal,31,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
543,10,13,Concealed Identity,Sheldon Russell,Edmond Gaudet,31,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
544,11,2,Norman Asbjornson,Julian Pimentel,Chris Grove,31,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
545,12,6,Sway Away,Garrett Gomez,Jeff Bonde,16,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
546,13,7,Midnight Interlude,Martin Garcia,Bob Baffert,16,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
547,14,4,Flashpoint,Cornelio Velasquez,Wesley Ward,21,0,0,0,2011,Preakness,73.9,59,0.08,Clear,Fast,118356
548,1,9,I'll Have Another,Mario Gutierrez,Doug O'Neill,4,8.4,3.8,2.8,2012,Preakness,84,60.1,0,Clear,Fast,121309
549,2,7,Bodemeister,Mike Smith,Bob Baffert,2.8,0,3.2,2.8,2012,Preakness,84,60.1,0,Clear,Fast,121309
550,3,6,Creative Cause,Joel Rosario,Mike Harrington,7,0,0,3.6,2012,Preakness,84,60.1,0,Clear,Fast,121309
551,4,4,Zetterholm,John Alvarado,"Richard Dutrow, Jr.",21,0,0,0,2012,Preakness,84,60.1,0,Clear,Fast,121309
552,5,2,Teeth of the Dog,Joe Bravo,Michael Matz,16,0,0,0,2012,Preakness,84,60.1,0,Clear,Fast,121309
553,6,10,Optimizer,Jon Court,D. Wayne Lukas,24,0,0,0,2012,Preakness,84,60.1,0,Clear,Fast,121309
554,7,11,Cozzetti,Dale Romans,Jose Lezcano,28,0,0,0,2012,Preakness,84,60.1,0,Clear,Fast,121309
555,8,1,Tiger Walk,Ramon Dominguez,"Ignacio Correas, IV",24,0,0,0,2012,Preakness,84,60.1,0,Clear,Fast,121309
556,9,8,Daddy Nose Best,Juan Leparoux,Steve Asmussen,12,0,0,0,2012,Preakness,84,60.1,0,Clear,Fast,121309
557,10,5,Went The Day Well,John Velazquez,Graham Motion,7,0,0,0,2012,Preakness,84,60.1,0,Clear,Fast,121309
558,11,3,Pretension,Javier Santiago,Chris Grove,34,0,0,0,2012,Preakness,84,60.1,0,Clear,Fast,121309
559,1,6,Oxbow,Gary Stevens,D. Wayne Lukas,16,32.8,12,6.8,2013,Preakness,78.1,64,0,Clear,Fast,117203
560,2,9,Itsmyluckyday,John Velazquez,Eddie Plesa Jr.,11,0,7.8,5,2013,Preakness,78.1,64,0,Clear,Fast,117203
561,3,5,Mylute,Rosie Napravnik,Tom Amoss,6,0,0,5.2,2013,Preakness,78.1,64,0,Clear,Fast,117203
562,4,1,Orb,Joel Rosario,Shug McGaughey,1.6,0,0,0,2013,Preakness,78.1,64,0,Clear,Fast,117203
563,5,2,Goldencents,Kevin Krigger,Doug OâNeill,9,0,0,0,2013,Preakness,78.1,64,0,Clear,Fast,117203
564,6,4,Departing,"Brian Hernandez, Jr.","Albert M. Stall, Jr.",7,0,0,0,2013,Preakness,78.1,64,0,Clear,Fast,117203
565,7,7,Will Take Charge,Mike Smith,D. Wayne Lukas,13,0,0,0,2013,Preakness,78.1,64,0,Clear,Fast,117203
566,8,8,Govenor Charlie,Martin Garcia,Bob Baffert,13,0,0,0,2013,Preakness,78.1,64,0,Clear,Fast,117203
567,9,3,Titletown Five,Julien Leparoux,D. Wayne Lukas,31,0,0,0,2013,Preakness,78.1,64,0,Clear,Fast,117203
568,1,3,California Chrome,Victor Espinoza,Art Sherman,1.6,3,3,2.4,2014,Preakness,68,54,0.38,Cloudy,Fast,123469
569,2,10,Ride On Curlin,"Joel Rosario	",William Gowan,11,0,5.6,3.8,2014,Preakness,68,54,0.38,Cloudy,Fast,123469
570,3,8,Social Inclusion,Luis Contreras,"Manny Azpurua	",6,0,0,3.4,2014,Preakness,68,54,0.38,Cloudy,Fast,123469
571,4,2,General a Rod,Javier Castellano,Mike Maker,16,0,0,0,2014,Preakness,68,54,0.38,Cloudy,Fast,123469
572,5,4,Ring Weekend,Alan Garcia,Graham Motion,21,0,0,0,2014,Preakness,68,54,0.38,Cloudy,Fast,123469
573,6,9,Pablo Del Monte,Jeffrey Sanchez,Wesley Ward,21,0,0,0,2014,Preakness,68,54,0.38,Cloudy,Fast,123469
574,7,1,Dynamic Impact,Miguel Mena,Mark Casse,13,0,0,0,2014,Preakness,68,54,0.38,Cloudy,Fast,123469
575,8,7,Kid Cruz,Julian Pimentel,Linda Rice,21,0,0,0,2014,Preakness,68,54,0.38,Cloudy,Fast,123469
576,9,5,"Bayern	",Rosie Napravnik,Bob Baffert,11,0,0,0,2014,Preakness,68,54,0.38,Cloudy,Fast,123469
577,10,6,Ria Antonia (F),Calvin Borel,Tom Amoss,31,0,0,0,2014,Preakness,68,54,0.38,Cloudy,Fast,123469
578,1,1,American Pharoah,Victor Espinoza,Bob Baffert,1.8,3.8,3.4,2.8,2015,Preakness,82.9,63,0,Rainy,Sloppy,131680
579,2,5,Tale of Verve,Joel Rosario,Dallas Stewart,26,0,19,8.8,2015,Preakness,82.9,63,0,Rainy,Sloppy,131680
580,3,7,Divining Rod,Javier Castellano,Arnaud Delacour,13,0,0,5.2,2015,Preakness,82.9,63,0,Rainy,Sloppy,131680
581,4,2,Dortmund,Martin Garcia,Bob Baffert,5,0,0,0,2015,Preakness,82.9,63,0,Rainy,Sloppy,131680
582,5,3,Mr. Z,Corey Nakatani,D. Wayne Lukas,17,0,0,0,2015,Preakness,82.9,63,0,Rainy,Sloppy,131680
583,6,4,Danzig Moon,Julien Leparoux,Mark Casse,14,0,0,0,2015,Preakness,82.9,63,0,Rainy,Sloppy,131680
584,7,8,Firing Lane,Gary Stevens,Simon Callaghan,4,0,0,0,2015,Preakness,82.9,63,0,Rainy,Sloppy,131680
585,8,6,Bodhisattva,Trevor McCarthy,Jose Corrales,26,0,0,0,2015,Preakness,82.9,63,0,Rainy,Sloppy,131680
586,1,5,Exaggerator,Kent Desormeaux,J. Keith Desormeaux,3.5,7.2,3.2,2.4,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
587,2,1,Cherry Wine,Corey Lanerie,Dale Romans,18,0,9.8,4.2,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
588,3,3,Nyquist,Mario Gutierrez,Doug O'Neill,1.8,0,0,2.2,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
589,4,11,Stradivari,John Velazquez,Todd Pletcher,9,0,0,0,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
590,5,6,Lani,Yutaka Take,Mikio Matsunaga,31,0,0,0,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
591,6,8,Laoban,Florent Geroux,Eric Guillot,68,0,0,0,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
592,7,2,Uncle Lino,Fernando Perez,Gary Sherlock,36,0,0,0,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
593,8,10,Fellowship,Jose Lezcano,Mark E. Casse,59,0,0,0,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
594,9,4,Awesome Speed,Jevian Toledo,Alan E. Goldberg,53,0,0,0,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
595,10,7,Collected,Javier Castellano,Bob Baffert,15,0,0,0,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
596,11,9,Abiding Star,J.D. Acosta,Ned Allar,41,0,0,0,2016,Preakness,70,55,0.03,Rainy,Sloppy,135256
597,1,2,Cloud Computing,Javier Castellano,Chad Brown,14,28.8,8.6,6,2017,Preakness,77,66,0.43,Cloudy,Fast,140327
598,2,5,Classic Empire,Julien Leparoux,Mark Casse,3,0,4.4,4,2017,Preakness,77,66,0.43,Cloudy,Fast,140327
599,3,8,Senior Investment,Channing Hill,Ken McPeek,26,0,0,10.2,2017,Preakness,77,66,0.43,Cloudy,Fast,140327
600,4,9,Lookin at Lee,Corey Lanerie,Steve Asmussen,10,0,0,0,2017,Preakness,77,66,0.43,Cloudy,Fast,140327
601,5,6,Gunnevera,Mike Smith,Antonio Sano,11,0,0,0,2017,Preakness,77,66,0.43,Cloudy,Fast,140327
602,6,1,Multiplier,Joel Rosario,Brendan Walsh,20,0,0,0,2017,Preakness,77,66,0.43,Cloudy,Fast,140327
603,7,10,Conquest Mo Money,Jorge Carreno,Miguel Hernandez,11,0,0,0,2017,Preakness,77,66,0.43,Cloudy,Fast,140327
604,8,4,Always Dreaming,John Velazquez,Todd Pletcher,2.4,0,0,0,2017,Preakness,77,66,0.43,Cloudy,Fast,140327
605,9,3,Hence,Florent Geroux,Steve Asmussen,22,0,0,0,2017,Preakness,77,66,0.43,Cloudy,Fast,140327
606,10,7,Term of Art,Jose Ortiz,Doug O'Neill,46,0,0,0,2017,Preakness,77,66,0.43,Cloudy,Fast,140327
